method,variant,stock,train_seed,day,episode_id,final_value,min_value,max_drawdown,max_abs_inventory,mean_abs_inventory,fills,abs_volume,closing_abs_volume,touched_inventory_cap
paper_cppo,paper_cppo,000001,3,2019-11-29,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,3,2019-11-29,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-15,0,0.0,-0.5000000000002274,0.5000000000002274,100.0,0.30753459764223473,2,200.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-15,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-18,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-18,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-19,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-19,1,1.0,0.0,0.0,100.0,0.051255766273705795,2,200.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-20,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-20,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-21,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-21,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-22,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-22,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-25,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-26,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-26,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-27,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-27,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-28,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-28,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-29,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000001,4,2019-11-29,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-15,0,148.99999999997817,0.0,22.000000000003638,200.0,55.20246027678114,80,8000.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-15,1,196.9999999999891,0.0,22.50000000000182,200.0,55.66376217324449,120,12000.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-18,0,114.00000000000364,-27.000000000003638,30.50000000000182,200.0,60.123013839056895,74,7400.0,100.0,false
paper_cppo,paper_cppo,000858,3,2019-11-18,1,191.0,0.0,6.500000000001819,200.0,49.5643259866735,76,7600.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-19,0,138.9999999999891,-0.999999999998181,10.0,200.0,55.09994874423373,60,6000.0,100.0,false
paper_cppo,paper_cppo,000858,3,2019-11-19,1,199.99999999999454,0.0,7.499999999998181,200.0,49.87186058431573,84,8400.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-20,0,78.0,0.0,98.99999999999454,300.0,68.68272680676576,94,9400.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-20,1,220.99999999999454,0.0,28.999999999996362,100.0,45.976422347514095,108,10800.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-21,0,191.0,-0.999999999998181,18.5,200.0,53.1009738595592,86,8600.0,100.0,false
paper_cppo,paper_cppo,000858,3,2019-11-21,1,149.99999999999818,-0.5,19.00000000000182,200.0,46.74525884161968,74,7400.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-22,0,249.99999999997635,0.0,10.000000000003638,200.0,57.457713992824196,106,10600.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-22,1,171.9999999999909,0.0,10.5,200.0,44.49000512557663,72,7200.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-25,0,242.99999999998363,0.0,8.5,200.0,49.359302921578674,94,9400.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-25,1,184.99999999999636,0.0,6.000000000007276,200.0,50.025627883136856,74,7400.0,100.0,false
paper_cppo,paper_cppo,000858,3,2019-11-26,0,153.99999999999636,0.0,7.0,200.0,43.25986673500769,68,6800.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-26,1,118.99999999999636,0.0,41.49999999999636,200.0,58.22655048692978,77,7800.0,200.0,false
paper_cppo,paper_cppo,000858,3,2019-11-27,0,156.99999999999636,-5.0,44.500000000007276,200.0,51.81957970271655,104,10400.0,100.0,false
paper_cppo,paper_cppo,000858,3,2019-11-27,1,120.0000000000091,-0.500000000003638,24.5,300.0,44.13121476166069,84,8400.0,100.0,false
paper_cppo,paper_cppo,000858,3,2019-11-28,0,172.99999999998363,0.0,28.500000000005457,200.0,58.4315735520246,80,8000.0,100.0,false
paper_cppo,paper_cppo,000858,3,2019-11-28,1,131.99999999998727,-5.000000000001819,16.00000000000182,100.0,43.51614556637622,76,7600.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-29,0,180.99999999999636,0.0,12.5,200.0,39.774474628395694,72,7200.0,0.0,false
paper_cppo,paper_cppo,000858,3,2019-11-29,1,139.00000000000182,-1.999999999996362,34.49999999999454,200.0,56.48385443362378,86,8600.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-15,0,156.99999999996908,0.0,24.000000000009095,200.0,55.66376217324449,80,8000.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-15,1,236.99999999999454,0.0,24.500000000003638,300.0,60.48180420297283,116,11600.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-18,0,125.0,-28.0,31.49999999999818,200.0,58.94413121476166,72,7200.0,100.0,false
paper_cppo,paper_cppo,000858,4,2019-11-18,1,188.99999999999818,0.0,11.0,200.0,46.43772424397745,74,7400.0,100.0,false
paper_cppo,paper_cppo,000858,4,2019-11-19,0,144.99999999999636,-0.999999999998181,33.49999999999636,400.0,79.80522808815992,62,6200.0,100.0,false
paper_cppo,paper_cppo,000858,4,2019-11-19,1,216.99999999999636,0.0,7.499999999998181,200.0,48.6929779600205,84,8400.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-20,0,129.9999999999891,0.0,81.00000000000546,300.0,70.22039979497694,96,9600.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-20,1,256.9999999999982,0.0,28.499999999996362,100.0,47.66786263454639,110,11000.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-21,0,204.99999999999272,-1.000000000001819,16.0,100.0,55.86878523833931,94,9400.0,100.0,false
paper_cppo,paper_cppo,000858,4,2019-11-21,1,144.9999999999891,-0.5,19.0,200.0,33.26499231163506,68,6800.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-22,0,258.9999999999782,0.0,10.000000000003638,200.0,51.870835468990265,100,10000.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-22,1,202.9999999999891,0.0,10.5,200.0,46.694003075345975,74,7400.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-25,0,302.9999999999691,0.999999999998181,10.0,200.0,55.7662737057919,98,9800.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-25,1,186.0,0.0,8.000000000003638,300.0,52.895950794464376,72,7200.0,100.0,false
paper_cppo,paper_cppo,000858,4,2019-11-26,0,190.99999999998545,0.0,6.0,200.0,38.49308047155305,72,7200.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-26,1,129.00000000000728,0.0,71.49999999998909,300.0,66.68375192209123,84,8600.0,300.0,false
paper_cppo,paper_cppo,000858,4,2019-11-27,0,151.9999999999909,-5.0,44.50000000000546,300.0,59.09789851358278,102,10200.0,100.0,false
paper_cppo,paper_cppo,000858,4,2019-11-27,1,173.0000000000091,-0.500000000003638,23.5,300.0,57.86776012301384,88,8800.0,100.0,false
paper_cppo,paper_cppo,000858,4,2019-11-28,0,189.99999999998,0.0,28.500000000003638,300.0,60.123013839056895,78,7800.0,100.0,false
paper_cppo,paper_cppo,000858,4,2019-11-28,1,177.99999999998,-5.000000000001819,16.00000000000182,100.0,47.7703741670938,76,7600.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-29,0,201.00000000000364,0.0,12.5,200.0,36.08405945668888,72,7200.0,0.0,false
paper_cppo,paper_cppo,000858,4,2019-11-29,1,167.99999999999818,0.0,27.999999999996362,200.0,58.53408508457201,84,8400.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-15,0,9.999999999998636,0.0,1.5,100.0,3.9979497693490518,8,800.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-15,1,3.0,0.0,4.999999999999545,100.0,5.945668887749872,6,600.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-18,0,6.9999999999990905,0.0,0.5000000000004547,100.0,1.3326499231163507,6,600.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-18,1,0.0,0.0,1.0000000000004547,100.0,0.20502306509482318,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-19,0,1.0,0.0,2.0000000000004547,100.0,0.7688364941055869,2,200.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-19,1,9.99999999999909,0.0,1.9999999999995453,100.0,6.406970784213224,8,800.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-20,0,18.999999999998636,0.0,1.0000000000004547,100.0,6.406970784213224,14,1400.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-20,1,0.9999999999995453,-0.49999999999954525,2.9999999999995453,100.0,1.0763710917478215,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-21,0,0.9999999999995453,-0.5000000000004547,1.0,100.0,1.1276268580215274,2,200.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-21,1,11.999999999999545,-0.5000000000004547,1.9999999999995453,100.0,3.946694003075346,12,1200.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-22,0,2.999999999998181,-1.0000000000004547,4.5,100.0,4.561763198359816,6,600.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-22,1,3.0000000000004547,0.0,0.0,100.0,0.7688364941055869,2,200.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-25,0,3.9999999999995453,0.0,1.0000000000004547,100.0,1.0763710917478215,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-25,1,2.0000000000004547,0.0,1.4999999999995453,100.0,1.1788826242952333,2,200.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-26,0,10.999999999997272,0.0,2.5,100.0,8.713480266529984,12,1200.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-26,1,6.999999999999545,-0.5000000000004547,2.5,100.0,9.789851358277806,10,1000.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-27,0,9.999999999997726,0.0,1.5,100.0,2.7678113787801126,8,800.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-27,1,9.99999999999909,0.0,2.0,100.0,5.330599692465403,8,800.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-28,0,4.0,0.0,0.9999999999995453,100.0,0.9226037929267042,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-28,1,9.999999999998636,0.0,2.0000000000004547,100.0,6.253203485392107,6,600.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-29,0,0.0,-1.0000000000004547,2.5000000000009095,100.0,5.023065094823168,2,200.0,0.0,false
paper_cppo,paper_cppo,002415,3,2019-11-29,1,10.0,0.0,4.0,100.0,9.636084059456689,14,1400.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-15,0,5.0,0.0,0.5,100.0,1.0763710917478215,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-15,1,1.0000000000009095,0.0,0.5,100.0,0.25627883136852897,2,200.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-18,0,4.999999999998636,0.0,1.0000000000004547,100.0,3.89543823680164,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-18,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-19,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-19,1,10.0,0.0,0.9999999999990905,100.0,0.6663249615581753,8,800.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-20,0,7.999999999998181,0.0,1.0,100.0,4.151717068170169,10,1000.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-20,1,-1.3642420526593924e-12,-0.49999999999954525,2.9999999999995453,100.0,1.0763710917478215,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-21,0,0.9999999999995453,-0.5000000000004547,1.0,100.0,1.1276268580215274,2,200.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-21,1,-4.547473508864641e-13,-4.547473508864641e-13,3.5,100.0,2.8703229113275244,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-22,0,2.9999999999990905,0.0,1.0000000000004547,100.0,0.6150691952844695,2,200.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-22,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-25,0,3.9999999999995453,0.0,1.0000000000004547,100.0,1.0763710917478215,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-25,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-26,0,6.999999999998636,0.0,2.0,100.0,4.1004613018964635,8,800.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-26,1,4.999999999999545,-0.5000000000004547,1.5,100.0,3.7929267042542287,8,800.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-27,0,10.999999999998636,0.0,1.5,100.0,3.5366478728856996,10,1000.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-27,1,6.9999999999990905,0.0,2.0,100.0,4.1004613018964635,6,600.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-28,0,3.0,0.0,0.5,100.0,0.20502306509482318,4,400.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-28,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-29,0,1.0,0.0,0.5000000000004547,100.0,0.10251153254741159,2,200.0,0.0,false
paper_cppo,paper_cppo,002415,4,2019-11-29,1,4.9999999999990905,0.0,1.0000000000009095,100.0,1.230138390568939,10,1000.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-15,0,2.0,0.0,2.9999999999997726,100.0,2.716555612506407,4,400.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-15,1,2.0,0.0,0.0,100.0,0.10251153254741159,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-18,0,2.9999999999997726,-2.2737367544323206e-13,2.0000000000002274,100.0,4.305484366991286,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-18,1,-4.547473508864641e-13,-4.0,4.499999999999545,100.0,3.6391594054331113,4,400.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-19,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-19,1,6.0,0.0,3.0,100.0,4.715530497180933,4,400.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-20,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-20,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-21,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-21,1,2.9999999999997726,0.0,0.0,100.0,0.051255766273705795,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-22,0,0.0,-3.0000000000002274,6.499999999999773,100.0,6.970784213223988,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-22,1,3.0,0.0,0.0,100.0,0.5638134290107637,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-25,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-26,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-26,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-27,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-27,1,3.0,0.0,1.0,100.0,1.230138390568939,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-28,0,4.0,0.0,0.9999999999997726,100.0,0.8200922603792927,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-28,1,0.0,-1.5,1.5,100.0,0.4613018964633521,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-29,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,3,2019-11-29,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
profit_ppo,profit_ppo,000001,4,2019-11-15,0,1.0000000000002274,0.0,2.9999999999997726,100.0,2.716555612506407,4,400.0,0.0,false
profit_ppo,profit_ppo,000001,4,2019-11-15,1,0.9999999999997726,0.0,2.0,100.0,0.7175807278318811,4,400.0,0.0,false
profit_ppo,profit_ppo,000001,4,2019-11-18,0,2.0000000000004547,0.0,2.0000000000002274,100.0,2.0502306509482318,4,400.0,0.0,false
profit_ppo,profit_ppo,000001,4,2019-11-18,1,-3.0000000000002274,-3.5000000000004547,4.0,100.0,2.716555612506407,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,4,2019-11-19,0,2.0,0.0,0.5,100.0,0.25627883136852897,2,200.0,0.0,false
profit_ppo,profit_ppo,000001,4,2019-11-19,1,5.0,0.0,1.5,100.0,2.5627883136852896,8,800.0,0.0,false
profit_ppo,profit_ppo,000001,4,2019-11-20,0,3.0000000000002274,0.0,2.0,100.0,1.742696053305997,4,400.0,0.0,false
profit_ppo,profit_ppo,000001,4,2019-11-20,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,false
